序号,题干,选项A,选项B,选项C,选项D,选项E,选项F,选项G,选项H,解析,分数,答案,标签
40.0,君正集团,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
41.0,恒生电子,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
42.0,朗新集团-300,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
43.0,吉大正元,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
44.0,黄山旅游,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
45.0,金时科技,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
46.0,安妮股份,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
47.0,正元智慧,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
48.0,协鑫集成,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
49.0,浙文互联,发行-蚂蚁稳定币,,,,,,,,,,ABCDEFGH,x76-稳定币
50.0,中银证券,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
51.0,国泰海通,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
52.0,天风证券,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
53.0,东方财富,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
54.0,南华期货,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
55.0,爱建集团,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
56.0,弘业期货,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
57.0,瑞达期货,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
58.0,绿地控股,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
59.0,天晟新材-300,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
60.0,恺英网络,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
61.0,三人行,发行-牌照,,,,,,,,,,ABCDEFGH,x76-稳定币
62.0,恒宝股份,应用-智能卡,,,,,,,,,,ABCDEFGH,x76-稳定币
63.0,东信和平,应用-智能卡,,,,,,,,,,ABCDEFGH,x76-稳定币
64.0,楚天龙,应用-智能卡,,,,,,,,,,ABCDEFGH,x76-稳定币
65.0,德生科技,应用-智能卡,,,,,,,,,,ABCDEFGH,x76-稳定币
66.0,新开普,应用-智能卡,,,,,,,,,,ABCDEFGH,x76-稳定币
67.0,拉卡拉-300,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
68.0,海联金汇,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
69.0,凯撒旅业,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
70.0,中油资本,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
71.0,广电运通,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
72.0,新国都-300,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
73.0,华峰超纤-300,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
74.0,吉大正元,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
75.0,四方精创-300,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
76.0,浔兴股份,应用-跨境支付,,,,,,,,,,ABCDEFGH,x76-稳定币
77.0,恒生电子,应用-虚拟资产交易,,,,,,,,,,ABCDEFGH,x76-稳定币
78.0,金证股份,应用-虚拟资产交易,,,,,,,,,,ABCDEFGH,x76-稳定币
79.0,顶点软件,应用-虚拟资产交易,,,,,,,,,,ABCDEFGH,x76-稳定币
80.0,信达地产,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
81.0,银宝山新,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
82.0,海德股份,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
83.0,亿利达,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
84.0,浙江东方,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
85.0,中油资本,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
86.0,光大嘉宝,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
87.0,越秀资本,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
88.0,穗恒运,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
89.0,中信尼雅,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
90.0,新力金融,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
91.0,中恒集团,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
92.0,海南高速,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
93.0,中原高速,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
94.0,蒙草生态,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
95.0,爱建集团,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
96.0,陕国投,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
97.0,小商品城,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
98.0,宇信科技-300,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
99.0,摩恩电气,应用-化债,,,,,,,,,,ABCDEFGH,x76-稳定币
100.0,协鑫能科,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
101.0,朗新集团-300,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
102.0,海南华铁,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
103.0,霍普股份-300,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
104.0,奥瑞德,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
105.0,科力远,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
106.0,正泰电器,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
107.0,天合光能-688,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
108.0,广和通-300,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
109.0,移远通信,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
110.0,固德威-688,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
111.0,实达集团,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
112.0,元隆雅图,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
113.0,金时科技,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
114.0,中科金财,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
115.0,翰宇药业,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
116.0,大禹节水,应用-RWA,,,,,,,,,,ABCDEFGH,x76-稳定币
117.0,广电运通,应用-ATM机具,,,,,,,,,,ABCDEFGH,x76-稳定币
118.0,御银股份,应用-ATM机具,,,,,,,,,,ABCDEFGH,x76-稳定币
119.0,宸展光电,应用-ATM机具,,,,,,,,,,ABCDEFGH,x76-稳定币
120.0,御银股份,数字支付-支付,,,,,,,,,,ABCDEFGH,x76-稳定币
121.0,华峰超纤-300,数字支付-支付,上海,子公司威富通是京东钱包签约支付合作伙伴,,,,,,,,ABCDEFGH,x76-稳定币
122.0,飞天诚信-300,数字支付-支付,北京,,,,,,,,,ABCDEFGH,x76-稳定币
123.0,天阳科技-300,数字支付-支付,西藏-拉萨,公司开发的支持处理平台集成加密货币支付体系,,,,,,,,ABCDEFGH,x76-稳定币
124.0,金证股份,数字支付-支付,,,,,,,,,,ABCDEFGH,x76-稳定币
125.0,天晟新材-300,数字支付-支付,江苏-常州,,,,,,,,,ABCDEFGH,x76-稳定币
126.0,恒宝股份,数字支付-安全,,,,,,,,,,ABCDEFGH,x76-稳定币
127.0,数字认证-300,数字支付-安全,,,,,,,,,,ABCDEFGH,x76-稳定币
128.0,电科网安,数字支付-安全,,,,,,,,,,ABCDEFGH,x76-稳定币
129.0,天融信,数字支付-安全,,,,,,,,,,ABCDEFGH,x76-稳定币
130.0,三未信安,数字支付-安全,,,,,,,,,,ABCDEFGH,x76-稳定币
